transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE,recovery_success
9230,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6490,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
6680,4,3,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
650,5,3,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
19370,5,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
12830,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
12120,2,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1
750,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1280,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
4240,3,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2010,5,2,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
14780,4,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
37980,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
21130,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
700,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
700,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
1160,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
15070,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
680,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1740,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
3370,3,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
8530,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
1660,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
830,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
11000,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
700,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
31330,5,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
850,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1170,4,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4310,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1310,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
880,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
800,5,4,4,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1020,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4030,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1400,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
3310,4,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
2520,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3890,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
17100,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
7700,4,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
730,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
15810,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
1920,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
24830,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
7320,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
19680,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1
640,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
6020,5,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
630,5,3,3,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
19560,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
680,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1190,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1030,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
4750,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
6010,5,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
35530,3,2,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
20410,4,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4910,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
1140,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
650,2,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
840,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
36820,5,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
670,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2600,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2820,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
36500,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,1
610,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1
590,5,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
620,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
6470,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
6630,3,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
600,3,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0
8440,5,3,3,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
590,3,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
10060,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1
1740,5,3,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
600,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
9420,3,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
2810,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
15830,5,4,3,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
3960,2,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
1060,4,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
1040,3,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
24960,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
580,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3560,3,2,2,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
12670,4,1,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
650,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
31860,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1640,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
31480,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1150,5,4,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
760,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5700,5,4,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3340,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
1520,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
2020,5,3,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
18960,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
720,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
14950,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
3810,5,1,1,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0
1530,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
620,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1070,5,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
670,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1
920,5,4,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
1370,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0
2880,5,4,3,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
2040,3,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
810,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
660,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
5100,4,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
710,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
590,3,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
32080,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
13340,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
660,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
730,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2130,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
680,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
870,3,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
720,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
2030,4,2,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
1820,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
4230,4,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5020,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
1010,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
3180,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
4080,5,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0
1220,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
28100,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
20020,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3610,3,2,2,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
9200,5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
4790,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1020,5,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
780,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
2040,4,3,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
3060,4,3,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
740,3,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
7120,3,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1620,5,4,4,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0
880,5,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
19690,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
22060,2,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
590,3,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
4980,4,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0
890,3,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
970,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0
690,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
700,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1050,5,4,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
3840,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
590,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
1140,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1
18670,4,3,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
12830,4,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0
770,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
36840,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
26120,4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2070,3,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
18500,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
630,2,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
1090,3,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
2430,3,2,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10510,2,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
1440,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1
720,4,2,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0
13930,5,2,2,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0
720,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
600,5,4,3,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0
830,4,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
590,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
15340,2,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
780,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0
22120,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
660,3,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0
5120,3,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
2310,5,4,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
680,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
5540,4,3,3,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
15490,2,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
18210,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
8100,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
1030,5,3,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1
3860,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
14080,3,2,2,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
32470,4,2,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0
750,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3090,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
14320,2,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
600,4,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
5240,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
24410,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
23490,4,2,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0
640,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
8370,5,4,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1840,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0
13320,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
2050,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2080,4,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
10340,3,2,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
37200,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
15490,5,3,2,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1440,3,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1
14890,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,1
27400,5,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
27910,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2180,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
5830,2,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
8630,5,2,2,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1
1800,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0
2200,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1
1600,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
620,3,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1
5560,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1790,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
930,4,3,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
12120,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
1480,4,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
1120,5,4,3,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
710,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
2330,3,2,2,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
26300,3,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
31020,4,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0
880,4,1,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32590,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
7270,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
36260,5,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
620,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1280,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
910,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1
970,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
1020,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0
620,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
4320,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
6850,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
38070,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
13060,5,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1
2560,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
770,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0
1410,5,1,0,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
2570,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
3060,4,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
650,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
29540,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2230,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
590,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
2710,2,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
15240,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
840,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
5500,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
690,4,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
11570,2,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1
940,2,1,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1
3090,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,1
26560,4,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
13860,3,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0
1890,5,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
2160,4,3,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
5980,4,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0
20860,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
3970,5,4,2,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
16400,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
1300,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1220,5,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
8350,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
880,5,2,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
780,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2510,5,2,2,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
9410,3,2,2,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
7040,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0
840,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
1010,5,3,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
770,4,3,2,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
8040,3,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1
4620,4,3,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
13600,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2030,2,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0
1710,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
730,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
6920,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1
660,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
600,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
1580,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
850,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
620,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
2470,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0
3050,2,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1
1220,2,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
3090,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0
31630,4,3,3,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
6430,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
7080,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
1030,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,1
670,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
5310,5,4,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0
1960,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0
1430,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
840,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
2110,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0
770,4,2,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
960,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1160,5,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0
3210,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
6010,5,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
29360,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1
660,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1320,5,4,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
730,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1630,5,4,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
1230,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0
690,4,3,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
2440,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
6300,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
2900,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
2030,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
13400,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
23370,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
8540,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0
8220,4,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
600,1,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1
21230,3,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0
1010,5,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0
40180,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
9990,4,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0
27930,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0
14960,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0
640,3,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1
830,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
29010,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
37700,2,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
11220,4,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
850,3,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1340,2,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
1040,4,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0
