transaction_amount,attempt_number,prior_failed_attempt_count,prior_temporary_failure_count,has_failure_reason,currency__INR,currency__USD,currency__AED,payment_method_attempted__UPI,payment_method_attempted__CARD,payment_method_attempted__NET_BANKING,failure_category__TEMPORARY_FAILURE,failure_category__PAYMENT_METHOD_FAILURE,failure_category__CUSTOMER_ACTION_REQUIRED,failure_category__UNKNOWN_FAILURE,candidate_action_type__RETRY,candidate_action_type__ALTERNATE_METHOD,candidate_action_type__CUSTOMER_ACTION,candidate_action_type__ESCALATE
3140,4,2,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12510,2,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
12630,4,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
25260,4,2,2,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
680,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
12500,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1190,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
860,2,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
880,4,3,3,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
620,4,3,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6980,5,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
640,5,2,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
660,4,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1
2600,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9040,2,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0
610,4,1,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
3990,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
22370,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
6230,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
650,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1040,4,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
790,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
640,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
820,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
820,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1790,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1540,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
590,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
3430,5,4,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
590,2,1,1,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
780,5,4,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
13810,2,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2300,4,2,2,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
1520,4,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
27520,5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2850,3,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
16460,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0
970,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1800,5,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
15800,5,2,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
9310,5,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
800,4,3,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
19340,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
13510,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2320,5,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2270,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
33580,4,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
820,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1390,5,4,4,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0
2820,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
890,4,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
34380,4,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
810,3,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
5190,4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1320,5,4,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
5780,5,2,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
650,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
680,4,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3000,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3800,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
38200,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
660,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
10670,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
4140,2,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
16800,4,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
10490,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1
630,5,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1060,5,4,4,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1480,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1360,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
34550,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
1900,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
670,4,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
26390,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
4810,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
35060,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
4690,1,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
16900,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
1690,5,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
9320,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
840,3,2,2,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
10930,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
12650,5,3,2,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0
3610,3,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8370,5,3,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
630,5,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0
28810,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
12680,3,2,2,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
590,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
30930,3,2,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1330,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
620,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
5910,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2380,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5550,3,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9790,4,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
3390,1,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
8940,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
23190,4,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
5890,4,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
610,5,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1370,4,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3690,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
9430,3,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
640,5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
720,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
590,5,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,0
36470,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
9920,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
9500,4,3,2,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
960,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
640,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
8590,3,2,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3990,5,3,2,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
30900,3,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,1
1440,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
25060,3,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
36610,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
3620,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
5450,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1200,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2900,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1100,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1630,5,3,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
2860,4,2,2,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
14910,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
27040,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1
12730,5,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
21520,3,2,1,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
15720,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
650,3,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1
11810,4,1,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
600,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
12550,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
13550,5,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0
1040,5,3,3,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
2550,2,1,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
36470,3,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
3150,5,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
620,4,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
900,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
700,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
1030,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
16330,4,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1050,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
1480,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1
680,3,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
3980,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
670,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
630,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1080,2,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
5960,3,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2580,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
650,5,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
16030,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
2030,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
18950,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
2480,4,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
590,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
28460,3,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
650,2,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
6710,3,1,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1090,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
690,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
790,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
34080,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
12330,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
4160,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
710,4,3,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
6460,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
820,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,0,0
2560,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0
690,5,4,4,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
750,5,1,1,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
1010,3,1,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
7260,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
22660,5,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1100,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
30570,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1
12760,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1240,3,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
2490,2,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
810,5,2,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
1810,4,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
600,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1350,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8720,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
14240,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
940,5,4,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
11400,2,1,1,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0
4510,5,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
660,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
840,5,4,4,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
3080,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
6230,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1960,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
9230,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
6830,2,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
740,4,3,2,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
4340,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
4030,4,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0
830,4,2,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
4000,1,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1330,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3380,4,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
590,4,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
8480,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
32420,2,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0
1050,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0
18210,3,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
940,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
870,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
24960,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
33880,4,3,3,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
9480,5,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
23980,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
7040,3,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
1950,1,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
710,3,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1230,4,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
4060,4,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
28460,1,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
1600,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
38590,3,2,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
9620,3,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0
4050,4,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
690,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2040,2,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
4860,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
680,2,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3590,5,3,3,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
830,2,1,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
8960,2,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3500,5,4,4,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
2270,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
5540,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
2390,3,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
7700,5,2,2,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0
1100,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0
810,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5900,5,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
20700,2,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3450,4,2,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0
630,3,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0
17660,2,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
33420,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
4070,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0
620,2,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
9620,4,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
620,2,1,1,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
920,4,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
30610,2,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
840,4,3,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
4530,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0
840,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
750,3,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
1320,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
3230,3,1,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0
12420,4,2,2,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0
600,3,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
700,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
12590,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
5090,2,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
630,5,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
4030,2,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1
11220,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
24630,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
6390,3,2,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1
2480,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1050,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1330,3,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
700,2,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
7540,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
6920,2,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
700,5,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
2250,5,3,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
710,3,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
21500,5,3,2,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
10570,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
750,2,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
620,3,2,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
16450,2,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0
6060,5,2,2,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
12150,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
590,5,4,2,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
600,4,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1520,5,1,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0
720,5,2,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
5450,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0
920,4,2,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0
2960,2,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1
670,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0
760,4,1,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
3810,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0
1220,3,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
680,3,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0
730,5,2,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
680,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1270,5,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6850,2,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
2280,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
1600,4,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
22750,5,2,2,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1120,5,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0
4320,2,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
10600,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
24780,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
8800,4,3,1,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0
6740,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1020,3,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
6310,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
800,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1
1270,2,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
40510,3,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1300,2,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1
600,1,0,0,1,0,0,1,1,0,0,0,1,0,0,0,1,0,0
13840,2,0,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,0
1270,4,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0
10990,4,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
1950,2,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1
3910,5,2,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
33970,3,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
5990,5,2,2,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1
1220,3,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
17840,2,0,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
17130,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
580,3,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0
590,3,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,0,0
1860,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
590,5,4,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1
6480,3,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
720,4,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
10570,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
17320,4,1,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
1390,5,3,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
950,2,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1
3040,5,2,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
580,2,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1030,2,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1010,4,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0
970,5,4,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
1540,5,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1020,4,1,1,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
26430,5,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
750,5,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
1530,2,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1
6630,2,1,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0
810,4,2,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0
690,1,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0,0
3040,2,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0
38390,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1550,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0
620,3,2,2,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0
18780,3,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0
